ClosePeriod,Entity,PostingDate,DocNo,DocType,Account,Amount,Currency,Text,FSLine,BSPLFlag,AccountName
2024-12,ENT01,31/12/2024,AP-BILL-2025-0001,APBILL,626000,1724.8,EUR,Vendor bill AP-BILL-2025-0001 (base),Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0001,APBILL,472100,362.208,EUR,Input VAT 21% AP-BILL-2025-0001,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0001,APBILL,410000,-2087.008,EUR,AP created AP-BILL-2025-0001 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0002,APBILL,628000,3422.1,EUR,Vendor bill AP-BILL-2025-0002 (base),Bank fees,PL,Bank fees (operating)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0002,APBILL,472100,718.641,EUR,Input VAT 21% AP-BILL-2025-0002,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0002,APBILL,410000,-4140.741,EUR,AP created AP-BILL-2025-0002 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0003,APBILL,626000,1294.7,EUR,Vendor bill AP-BILL-2025-0003 (base),Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0003,APBILL,472100,271.887,EUR,Input VAT 21% AP-BILL-2025-0003,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0003,APBILL,410000,-1566.587,EUR,AP created AP-BILL-2025-0003 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0004,APBILL,628000,3049.2,EUR,Vendor bill AP-BILL-2025-0004 (base),Bank fees,PL,Bank fees (operating)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0004,APBILL,472100,640.332,EUR,Input VAT 21% AP-BILL-2025-0004,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0004,APBILL,410000,-3689.532,EUR,AP created AP-BILL-2025-0004 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0005,APBILL,626000,3809.3,EUR,Vendor bill AP-BILL-2025-0005 (base),Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0005,APBILL,472100,799.953,EUR,Input VAT 21% AP-BILL-2025-0005,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0005,APBILL,410000,-4609.253,EUR,AP created AP-BILL-2025-0005 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0006,APBILL,626000,3071.2,EUR,Vendor bill AP-BILL-2025-0006 (base),Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0006,APBILL,472100,644.952,EUR,Input VAT 21% AP-BILL-2025-0006,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0006,APBILL,410000,-3716.152,EUR,AP created AP-BILL-2025-0006 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0007,APBILL,621000,1148.4,EUR,Vendor bill AP-BILL-2025-0007 (base),Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0007,APBILL,472100,241.164,EUR,Input VAT 21% AP-BILL-2025-0007,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0007,APBILL,410000,-1389.564,EUR,AP created AP-BILL-2025-0007 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0008,APBILL,629000,800.8,EUR,Vendor bill AP-BILL-2025-0008 (base),Opex,PL,Other services expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0008,APBILL,472100,168.168,EUR,Input VAT 21% AP-BILL-2025-0008,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0008,APBILL,410000,-968.968,EUR,AP created AP-BILL-2025-0008 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0009,APBILL,621000,3120.7,EUR,Vendor bill AP-BILL-2025-0009 (base),Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0009,APBILL,472100,655.347,EUR,Input VAT 21% AP-BILL-2025-0009,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0009,APBILL,410000,-3776.047,EUR,AP created AP-BILL-2025-0009 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0010,APBILL,621000,2258.3,EUR,Vendor bill AP-BILL-2025-0010 (base),Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0010,APBILL,472100,474.243,EUR,Input VAT 21% AP-BILL-2025-0010,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0010,APBILL,410000,-2732.543,EUR,AP created AP-BILL-2025-0010 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0011,APBILL,623000,1548.8,EUR,Vendor bill AP-BILL-2025-0011 (base),Opex,PL,Professional services expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0011,APBILL,472100,325.248,EUR,Input VAT 21% AP-BILL-2025-0011,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0011,APBILL,410000,-1874.048,EUR,AP created AP-BILL-2025-0011 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0012,APBILL,621000,3229.6,EUR,Vendor bill AP-BILL-2025-0012 (base),Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0012,APBILL,472100,678.216,EUR,Input VAT 21% AP-BILL-2025-0012,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0012,APBILL,410000,-3907.816,EUR,AP created AP-BILL-2025-0012 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0013,APBILL,623000,2986.5,EUR,Vendor bill AP-BILL-2025-0013 (base),Opex,PL,Professional services expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0013,APBILL,472100,627.165,EUR,Input VAT 21% AP-BILL-2025-0013,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0013,APBILL,410000,-3613.665,EUR,AP created AP-BILL-2025-0013 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0014,APBILL,623000,1359.6,EUR,Vendor bill AP-BILL-2025-0014 (base),Opex,PL,Professional services expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0014,APBILL,472100,285.516,EUR,Input VAT 21% AP-BILL-2025-0014,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0014,APBILL,410000,-1645.116,EUR,AP created AP-BILL-2025-0014 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0015,APBILL,626000,1514.7,EUR,Vendor bill AP-BILL-2025-0015 (base),Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0015,APBILL,472100,318.087,EUR,Input VAT 21% AP-BILL-2025-0015,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0015,APBILL,410000,-1832.787,EUR,AP created AP-BILL-2025-0015 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0016,APBILL,623000,3466.1,EUR,Vendor bill AP-BILL-2025-0016 (base),Opex,PL,Professional services expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0016,APBILL,472100,727.881,EUR,Input VAT 21% AP-BILL-2025-0016,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0016,APBILL,410000,-4193.981,EUR,AP created AP-BILL-2025-0016 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0017,APBILL,629000,1864.5,EUR,Vendor bill AP-BILL-2025-0017 (base),Opex,PL,Other services expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0017,APBILL,472100,391.545,EUR,Input VAT 21% AP-BILL-2025-0017,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0017,APBILL,410000,-2256.045,EUR,AP created AP-BILL-2025-0017 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,AP-BILL-2025-0018,APBILL,626000,481.8,EUR,Vendor bill AP-BILL-2025-0018 (base),Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,AP-BILL-2025-0018,APBILL,472100,101.178,EUR,Input VAT 21% AP-BILL-2025-0018,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,AP-BILL-2025-0018,APBILL,410000,-582.978,EUR,AP created AP-BILL-2025-0018 (incl VAT),Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0046,BNK,410000,2478.652,EUR,"Vendor payment for AP-BILL-2025-0001, AP-BILL-2025-0007",Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0014,BNK,572000,1609.179,EUR,Collection for AR-INV-2025-0001,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0047,BNK,410000,3519.164,EUR,"Vendor payment for AP-BILL-2025-0011, AP-BILL-2025-0014",Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0025,BNK,572000,10951.468,EUR,Collection for AR-INV-2025-0031,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0048,BNK,410000,4272.51,EUR,"Vendor payment for AP-BILL-2025-0018, AP-BILL-2025-0004",Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0029,BNK,572000,3173.104,EUR,Collection for AR-INV-2025-0018,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0049,BNK,410000,3776.047,EUR,Vendor payment for AP-BILL-2025-0009,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0050,BNK,572000,-1566.587,EUR,Cash paid for AP-BILL-2025-0003,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0050,BNK,410000,1566.587,EUR,Vendor payment for AP-BILL-2025-0003,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0059,BNK,572000,-11,EUR,Bank fee paid BNK-2025-0059,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0051,BNK,410000,2256.045,EUR,Vendor payment for AP-BILL-2025-0017,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0001,BNK,572000,18208.927,EUR,"Collection for AR-INV-2025-0028, AR-INV-2025-0021",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0052,BNK,410000,3716.152,EUR,Vendor payment for AP-BILL-2025-0006,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0002,BNK,572000,19486.269,EUR,"Collection for AR-INV-2025-0005, AR-INV-2025-0030",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0053,BNK,410000,2378.596,EUR,Vendor payment for AP-BILL-2025-0016,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0003,BNK,572000,8582.288,EUR,"Collection for AR-INV-2025-0022, AR-INV-2025-0035",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0054,BNK,410000,4609.253,EUR,Vendor payment for AP-BILL-2025-0005,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0028,BNK,572000,5832.442,EUR,Collection for AR-INV-2025-0007,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0055,BNK,410000,4140.741,EUR,Vendor payment for AP-BILL-2025-0002,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0047,BNK,572000,-3519.164,EUR,"Cash paid for AP-BILL-2025-0011, AP-BILL-2025-0014",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0056,BNK,410000,3907.816,EUR,Vendor payment for AP-BILL-2025-0012,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0048,BNK,572000,-4272.51,EUR,"Cash paid for AP-BILL-2025-0018, AP-BILL-2025-0004",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0057,BNK,410000,2732.543,EUR,Vendor payment for AP-BILL-2025-0010,Trade payables,BS,Accounts Payable - Services/Accruals
2024-12,ENT01,31/12/2024,BNK-2025-0055,BNK,572000,-4140.741,EUR,Cash paid for AP-BILL-2025-0002,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,PAY-2025-0001,PAY,640000,6798,EUR,Payroll PAY-2025-0001 - salaries,Payroll,PL,Salaries and wages
2024-12,ENT01,31/12/2024,PAY-2025-0001,PAY,642000,1983.3,EUR,Payroll PAY-2025-0001 - employer SS,Payroll,PL,Employer social security
2024-12,ENT01,31/12/2024,BNK-2025-0007,BNK,572000,2091.001,EUR,Collection for AR-INV-2025-0054,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,PAY-2025-0002,PAY,640000,8102.6,EUR,Payroll PAY-2025-0002 - salaries,Payroll,PL,Salaries and wages
2024-12,ENT01,31/12/2024,PAY-2025-0002,PAY,642000,2847.9,EUR,Payroll PAY-2025-0002 - employer SS,Payroll,PL,Employer social security
2024-12,ENT01,31/12/2024,BNK-2025-0061,BNK,572000,-24.2,EUR,Bank fee paid BNK-2025-0061,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0058,BNK,669000,27.5,EUR,Bank fee BNK-2025-0058,Finance costs,PL,Financial charges (bank/other)
2024-12,ENT01,31/12/2024,BNK-2025-0009,BNK,572000,2960.144,EUR,Collection for AR-INV-2025-0004,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0059,BNK,669000,11,EUR,Bank fee BNK-2025-0059,Finance costs,PL,Financial charges (bank/other)
2024-12,ENT01,31/12/2024,BNK-2025-0024,BNK,572000,4397.624,EUR,Collection for AR-INV-2025-0055,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0060,BNK,669000,24.2,EUR,Bank fee BNK-2025-0060,Finance costs,PL,Financial charges (bank/other)
2024-12,ENT01,31/12/2024,BNK-2025-0032,BNK,572000,7457.593,EUR,Collection for AR-INV-2025-0024,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0061,BNK,669000,24.2,EUR,Bank fee BNK-2025-0061,Finance costs,PL,Financial charges (bank/other)
2024-12,ENT01,31/12/2024,PAY-2025-0002,PAY,572000,-10950.5,EUR,Payroll PAY-2025-0002 - paid,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0062,BNK,669000,8.8,EUR,Bank fee BNK-2025-0062,Finance costs,PL,Financial charges (bank/other)
2024-12,ENT01,31/12/2024,BNK-2025-0060,BNK,572000,-24.2,EUR,Bank fee paid BNK-2025-0060,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0063,JE,629000,53.9,EUR,Petty cash purchase,Opex,PL,Other services expense
2024-12,ENT01,31/12/2024,BNK-2025-0063,JE,577000,-53.9,EUR,Petty cash purchase paid,Cash,BS,Cash - Petty cash
2024-12,ENT01,31/12/2024,BNK-2025-0064,JE,628000,7.7,EUR,Petty cash purchase,Bank fees,PL,Bank fees (operating)
2024-12,ENT01,31/12/2024,BNK-2025-0064,JE,577000,-7.7,EUR,Petty cash purchase paid,Cash,BS,Cash - Petty cash
2024-12,ENT01,31/12/2024,BNK-2025-0065,JE,621000,44,EUR,Petty cash purchase,Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,BNK-2025-0065,JE,577000,-44,EUR,Petty cash purchase paid,Cash,BS,Cash - Petty cash
2024-12,ENT01,31/12/2024,BNK-2025-0066,JE,626000,7.7,EUR,Petty cash purchase,Opex,PL,IT & software expense
2024-12,ENT01,31/12/2024,BNK-2025-0066,JE,577000,-7.7,EUR,Petty cash purchase paid,Cash,BS,Cash - Petty cash
2024-12,ENT01,31/12/2024,BNK-2025-0067,JE,621000,29.7,EUR,Petty cash purchase,Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,BNK-2025-0067,JE,577000,-29.7,EUR,Petty cash purchase paid,Cash,BS,Cash - Petty cash
2024-12,ENT01,31/12/2024,BNK-2025-0068,JE,621000,51.7,EUR,Petty cash purchase,Opex,PL,Marketing & advertising expense
2024-12,ENT01,31/12/2024,BNK-2025-0068,JE,577000,-51.7,EUR,Petty cash purchase paid,Cash,BS,Cash - Petty cash
2024-12,ENT01,31/12/2024,VAT-SETTLE-2025-01,VAT,477000,69073.62,EUR,VAT settlement - clear 477,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,VAT-SETTLE-2025-01,VAT,472100,-8431.731,EUR,VAT settlement - clear 472,VAT receivable,BS,VAT recoverable (Input VAT 21%)
2024-12,ENT01,31/12/2024,VAT-SETTLE-2025-01,VAT,475000,-60641.889,EUR,VAT settlement - net to 475,VAT payable,BS,VAT payable (Net)
